"id","journal_date","description","user_id","financial_year","type","createdAt","updatedAt"
403,"2024-04-05T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
404,"2024-04-05T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
405,"2024-04-05T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
406,"2024-04-05T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
407,"2024-04-05T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
408,"2024-04-05T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
409,"2024-04-05T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
410,"2024-04-05T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
411,"2024-04-05T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
412,"2024-04-05T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
413,"2024-04-05T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
414,"2024-04-05T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
415,"2024-04-05T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
416,"2024-04-06T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
417,"2024-04-06T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
419,"2024-04-06T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
420,"2024-04-06T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
712,"2024-06-08T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
421,"2024-04-08T00:00:00.000Z","Sale Update",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
422,"2024-04-08T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
423,"2024-04-08T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
424,"2024-04-08T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
425,"2024-04-08T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
426,"2024-04-08T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
427,"2024-04-08T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
428,"2024-04-08T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
429,"2024-04-08T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
430,"2024-04-08T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
431,"2024-04-08T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
432,"2024-04-08T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
433,"2024-04-09T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
434,"2024-04-09T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
435,"2024-04-09T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
436,"2024-04-09T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
437,"2024-04-09T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
438,"2024-04-09T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
439,"2024-04-09T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
440,"2024-04-09T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
441,"2024-04-09T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
442,"2024-04-09T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
443,"2024-04-09T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
444,"2024-04-10T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
445,"2024-04-10T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
446,"2024-04-10T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
447,"2024-04-10T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
448,"2024-04-10T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
449,"2024-04-10T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
450,"2024-04-10T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
451,"2024-04-10T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
452,"2024-04-10T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
453,"2024-04-10T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
454,"2024-04-10T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
455,"2024-04-10T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
456,"2024-04-10T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
457,"2024-04-10T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
458,"2024-04-10T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
459,"2024-04-11T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
460,"2024-04-11T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
461,"2024-04-11T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
462,"2024-04-11T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
463,"2024-04-11T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
464,"2024-04-11T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
465,"2024-04-11T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
466,"2024-04-11T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
467,"2024-04-11T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
468,"2024-04-11T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
469,"2024-04-11T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
470,"2024-04-11T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
471,"2024-04-11T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
472,"2024-04-11T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
473,"2024-04-11T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
474,"2024-04-11T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
475,"2024-04-11T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
476,"2024-04-11T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
477,"2024-04-11T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
478,"2024-04-12T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
479,"2024-04-12T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
480,"2024-04-12T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
481,"2024-04-12T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
482,"2024-04-12T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
483,"2024-04-12T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
484,"2024-04-12T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
485,"2024-04-12T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
486,"2024-04-12T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
487,"2024-04-12T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
488,"2024-04-13T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
489,"2024-04-13T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
490,"2024-04-13T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
491,"2024-04-13T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
492,"2024-04-13T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
493,"2024-04-13T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
494,"2024-04-13T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
495,"2024-04-13T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
496,"2024-04-13T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
497,"2024-04-13T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
498,"2024-04-13T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
499,"2024-04-13T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
500,"2024-04-15T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
501,"2024-04-15T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
502,"2024-04-15T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
503,"2024-04-15T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
504,"2024-04-15T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
505,"2024-04-15T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
506,"2024-04-15T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
507,"2024-04-15T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
508,"2024-04-15T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
509,"2024-04-15T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
510,"2024-04-15T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
511,"2024-04-15T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
512,"2024-04-15T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
513,"2024-04-15T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
514,"2024-04-15T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
515,"2024-04-15T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
516,"2024-04-15T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
517,"2024-04-15T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
518,"2024-04-15T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.804Z","2025-03-01T08:50:38.804Z"
519,"2024-04-15T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
520,"2024-04-15T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
521,"2024-04-15T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
522,"2024-04-15T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
523,"2024-04-15T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
524,"2024-04-16T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
525,"2024-04-16T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
526,"2024-04-16T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
527,"2024-04-16T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
528,"2024-04-17T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
529,"2024-04-17T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
530,"2024-04-17T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
531,"2024-04-17T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
532,"2024-04-17T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
533,"2024-04-17T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
534,"2024-04-17T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
535,"2024-04-17T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
536,"2024-04-17T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
537,"2024-04-17T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
538,"2024-04-18T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
539,"2024-04-18T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
540,"2024-04-18T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
541,"2024-04-18T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
542,"2024-04-18T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
543,"2024-04-18T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
544,"2024-04-18T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
545,"2024-04-18T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
546,"2024-04-19T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
547,"2024-04-19T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
548,"2024-04-19T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
549,"2024-04-19T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
550,"2024-04-19T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
551,"2024-04-19T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
552,"2024-04-19T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
553,"2024-04-19T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
554,"2024-04-19T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
555,"2024-04-20T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
556,"2024-04-20T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
557,"2024-04-20T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
558,"2024-04-20T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
559,"2024-04-20T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
560,"2024-04-20T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
561,"2024-04-20T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
562,"2024-04-21T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
563,"2024-04-22T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
564,"2024-04-22T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
565,"2024-04-22T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
566,"2024-04-22T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
567,"2024-04-23T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
568,"2024-04-23T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
569,"2024-04-23T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
570,"2024-04-23T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
571,"2024-04-24T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
572,"2024-04-24T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
573,"2024-04-24T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
574,"2024-04-24T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
575,"2024-04-24T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
576,"2024-04-24T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
577,"2024-04-24T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
578,"2024-04-24T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
579,"2024-04-24T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
580,"2024-04-24T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
581,"2024-04-24T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
582,"2024-04-24T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
583,"2024-04-24T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
584,"2024-04-24T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
585,"2024-04-24T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
586,"2024-04-24T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
587,"2024-04-25T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
588,"2024-04-25T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
589,"2024-04-25T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
590,"2024-04-25T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
