"id","category_id","entry_date","account_id","item_id","quantity","unit_price","total_amount","value","user_id","financial_year","unit_id","journal_id","type","createdAt","updatedAt"
305,18,"2024-05-24T00:00:00.000Z",270,10,"1","765.41","903.1838","765.41",9,"2024-2025",12,305,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
306,18,"2024-05-24T00:00:00.000Z",304,10,"1","26896","31737.28","26896.00",9,"2024-2025",12,306,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
307,19,"2024-05-25T00:00:00.000Z",204,11,"1","7980","7980","7980.00",9,"2024-2025",12,307,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
308,16,"2024-05-25T00:00:00.000Z",204,8,"1","285.71","299.9955","285.71",9,"2024-2025",12,308,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
309,18,"2024-05-25T00:00:00.000Z",204,10,"1","475.68","561.3024","475.68",9,"2024-2025",12,309,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
310,16,"2024-05-25T00:00:00.000Z",305,8,"1","2114.29","2220.0045","2114.29",9,"2024-2025",12,310,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
352,18,"2024-05-30T00:00:00.000Z",234,10,"1","1331.15","1570.757","1331.15",9,"2024-2025",12,352,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
311,17,"2024-05-25T00:00:00.000Z",305,9,"1","4211.23","4716.5776","4211.23",9,"2024-2025",12,311,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
312,18,"2024-05-25T00:00:00.000Z",305,10,"1","1106.9","1306.142","1106.90",9,"2024-2025",12,312,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
313,18,"2024-05-25T00:00:00.000Z",224,10,"1","1883.31","2222.3058","1883.31",9,"2024-2025",12,313,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
314,16,"2024-05-25T00:00:00.000Z",306,8,"1","3785.71","3974.9955","3785.71",9,"2024-2025",12,314,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
315,17,"2024-05-25T00:00:00.000Z",198,9,"1","1487.57","1666.0783999999999","1487.57",9,"2024-2025",12,315,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
316,18,"2024-05-25T00:00:00.000Z",273,10,"1","1322.03","1559.9954","1322.03",9,"2024-2025",12,316,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
317,16,"2024-05-25T00:00:00.000Z",231,8,"1","938.06","984.963","938.06",9,"2024-2025",12,317,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
318,18,"2024-05-25T00:00:00.000Z",231,10,"1","911.83","1075.9594000000002","911.83",9,"2024-2025",12,318,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
319,17,"2024-05-25T00:00:00.000Z",202,9,"1","395.95","443.464","395.95",9,"2024-2025",12,319,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
320,18,"2024-05-25T00:00:00.000Z",290,10,"1","5307.57","6262.9326","5307.57",9,"2024-2025",12,320,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
321,17,"2024-05-27T00:00:00.000Z",307,9,"1","2870.29","3214.7248","2870.29",9,"2024-2025",12,321,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
322,18,"2024-05-27T00:00:00.000Z",232,10,"1","3148.47","3715.1946","3148.47",9,"2024-2025",12,322,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
323,16,"2024-05-27T00:00:00.000Z",222,8,"1","285.71","299.9955","285.71",9,"2024-2025",12,323,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
324,19,"2024-05-27T00:00:00.000Z",230,11,"1","13020","13020","13020.00",9,"2024-2025",12,324,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
325,17,"2024-05-28T00:00:00.000Z",203,9,"1","2262.13","2533.5856000000003","2262.13",9,"2024-2025",12,325,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
326,18,"2024-05-28T00:00:00.000Z",203,10,"1","498.31","588.0058","498.31",9,"2024-2025",12,326,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
327,18,"2024-05-28T00:00:00.000Z",221,10,"1","789.15","931.197","789.15",9,"2024-2025",12,327,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
328,18,"2024-05-28T00:00:00.000Z",262,10,"1","4263.05","5030.399","4263.05",9,"2024-2025",12,328,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
329,18,"2024-05-28T00:00:00.000Z",199,10,"1","3091.53","3648.0054","3091.53",9,"2024-2025",12,329,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
330,17,"2024-05-28T00:00:00.000Z",243,9,"1","1715.43","1921.2816","1715.43",9,"2024-2025",12,330,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
331,18,"2024-05-28T00:00:00.000Z",233,10,"1","8950.96","10562.1328","8950.96",9,"2024-2025",12,331,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
332,16,"2024-05-28T00:00:00.000Z",200,8,"1","285.71","299.9955","285.71",9,"2024-2025",12,332,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
333,17,"2024-05-28T00:00:00.000Z",200,9,"1","2857.18","3200.0415999999996","2857.18",9,"2024-2025",12,333,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
334,16,"2024-05-28T00:00:00.000Z",202,8,"1","390","409.5","390.00",9,"2024-2025",12,334,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
335,17,"2024-05-28T00:00:00.000Z",202,9,"1","216.06","241.9872","216.06",9,"2024-2025",12,335,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
336,18,"2024-05-28T00:00:00.000Z",202,10,"1","66.7","78.706","66.70",9,"2024-2025",12,336,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
337,18,"2024-05-28T00:00:00.000Z",202,10,"1","455.31","537.2658","455.31",9,"2024-2025",12,337,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
338,16,"2024-05-29T00:00:00.000Z",308,8,"1","571.43","600.0015","571.43",9,"2024-2025",12,338,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
339,18,"2024-05-29T00:00:00.000Z",308,10,"1","2181.22","2573.8396","2181.22",9,"2024-2025",12,339,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
340,19,"2024-05-29T00:00:00.000Z",206,11,"1","7140","7140","7140.00",9,"2024-2025",12,340,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
341,18,"2024-05-29T00:00:00.000Z",206,10,"1","3050.85","3600.0029999999997","3050.85",9,"2024-2025",12,341,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
342,16,"2024-05-29T00:00:00.000Z",254,8,"1","3809.52","3999.996","3809.52",9,"2024-2025",12,342,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
343,18,"2024-05-29T00:00:00.000Z",234,10,"1","9940.93","11730.2974","9940.93",9,"2024-2025",12,343,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
344,16,"2024-05-29T00:00:00.000Z",282,8,"1","857.14","899.997","857.14",9,"2024-2025",12,344,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
345,18,"2024-05-29T00:00:00.000Z",202,10,"1","1186.54","1400.1172","1186.54",9,"2024-2025",12,345,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
346,18,"2024-05-29T00:00:00.000Z",202,10,"1","8039.32","9486.3976","8039.32",9,"2024-2025",12,346,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
347,18,"2024-05-30T00:00:00.000Z",259,10,"1","2057.58","2427.9444","2057.58",9,"2024-2025",12,347,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
348,16,"2024-05-30T00:00:00.000Z",281,8,"1","1066.67","1120.0035","1066.67",9,"2024-2025",12,348,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
349,17,"2024-05-30T00:00:00.000Z",206,9,"1","649.07","726.9584000000001","649.07",9,"2024-2025",12,349,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
350,18,"2024-05-30T00:00:00.000Z",206,10,"1","5478.91","6465.1138","5478.91",9,"2024-2025",12,350,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
351,17,"2024-05-30T00:00:00.000Z",234,9,"1","646.75","724.36","646.75",9,"2024-2025",12,351,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
353,16,"2024-05-30T00:00:00.000Z",284,8,"1","3785.71","3974.9955","3785.71",9,"2024-2025",12,353,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
354,17,"2024-05-30T00:00:00.000Z",284,9,"1","7092.86","7944.003199999999","7092.86",9,"2024-2025",12,354,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
355,17,"2024-05-30T00:00:00.000Z",257,9,"1","5273.86","5906.723199999999","5273.86",9,"2024-2025",12,355,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
356,18,"2024-05-30T00:00:00.000Z",257,10,"1","7174.83","8466.2994","7174.83",9,"2024-2025",12,356,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
357,18,"2024-05-31T00:00:00.000Z",269,10,"1","443.9","523.802","443.90",9,"2024-2025",12,357,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
358,16,"2024-05-31T00:00:00.000Z",305,8,"1","571.43","600.0015","571.43",9,"2024-2025",12,358,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
359,18,"2024-05-31T00:00:00.000Z",305,10,"1","191.69","226.1942","191.69",9,"2024-2025",12,359,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
360,16,"2024-05-31T00:00:00.000Z",230,8,"1","1828.57","1919.9985","1828.57",9,"2024-2025",12,360,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
361,18,"2024-05-31T00:00:00.000Z",230,10,"1","2780.09","3280.5062000000003","2780.09",9,"2024-2025",12,361,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
362,18,"2024-05-31T00:00:00.000Z",271,10,"1","600.6","708.7080000000001","600.60",9,"2024-2025",12,362,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
363,18,"2024-05-31T00:00:00.000Z",208,10,"1","266.23","314.1514","266.23",9,"2024-2025",12,363,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
364,18,"2024-05-31T00:00:00.000Z",277,10,"1","1562.03","1843.1954","1562.03",9,"2024-2025",12,364,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
365,18,"2024-05-31T00:00:00.000Z",288,10,"1","1578.31","1862.4058","1578.31",9,"2024-2025",12,365,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
366,18,"2024-05-31T00:00:00.000Z",283,10,"1","7142.24","8427.8432","7142.24",9,"2024-2025",12,366,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
367,17,"2024-05-31T00:00:00.000Z",309,9,"1","3487.5","3906","3487.50",9,"2024-2025",12,367,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
368,16,"2024-05-31T00:00:00.000Z",310,8,"1","1333.33","1399.9965","1333.33",9,"2024-2025",12,368,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
369,18,"2024-05-31T00:00:00.000Z",252,10,"1","2318.64","2735.9952","2318.64",9,"2024-2025",12,369,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
370,16,"2024-05-31T00:00:00.000Z",255,8,"1","552.38","579.999","552.38",9,"2024-2025",12,370,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
371,18,"2024-05-31T00:00:00.000Z",197,10,"1","1562.03","1843.1954","1562.03",9,"2024-2025",12,371,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
372,16,"2024-05-31T00:00:00.000Z",230,8,"1","1023.81","1075.0004999999999","1023.81",9,"2024-2025",12,372,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
373,18,"2024-05-31T00:00:00.000Z",224,10,"1","1525.42","1799.9956000000002","1525.42",9,"2024-2025",12,373,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
374,18,"2024-05-31T00:00:00.000Z",304,10,"1","18673","22034.14","18673.00",9,"2024-2025",12,374,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
14,16,"2024-05-01T00:00:00.000Z",195,8,"1","670.48","704.004","670.48",9,"2024-2025",12,14,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
17,17,"2024-05-01T00:00:00.000Z",198,9,"1","3959.68","4434.8416","3959.68",9,"2024-2025",12,17,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
18,17,"2024-05-01T00:00:00.000Z",199,9,"1","1735.71","1943.9952","1735.71",9,"2024-2025",12,18,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
170,18,"2024-05-15T00:00:00.000Z",246,10,"1","1958.64","2311.1952","1958.64",9,"2024-2025",12,170,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
380,16,"2024-04-01T00:00:00.000Z",209,8,"1","32304.76","33919.998","32304.76",9,"2024-2025",12,380,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
381,19,"2024-04-01T00:00:00.000Z",204,11,"1","8760","8760","8760.00",9,"2024-2025",12,381,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
382,16,"2024-04-01T00:00:00.000Z",204,8,"1","4095.24","4300.0019999999995","4095.24",9,"2024-2025",12,382,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
383,17,"2024-04-02T00:00:00.000Z",292,9,"1","3959.68","4434.8416","3959.68",9,"2024-2025",12,383,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
384,18,"2024-04-02T00:00:00.000Z",288,10,"1","1578.31","1862.4058","1578.31",9,"2024-2025",12,384,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
385,16,"2024-04-02T00:00:00.000Z",302,8,"1","25666.67","26950.0035","25666.67",9,"2024-2025",12,385,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
386,16,"2024-04-04T00:00:00.000Z",234,8,"1","1523.81","1600.0004999999999","1523.81",9,"2024-2025",12,386,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
387,16,"2024-04-04T00:00:00.000Z",233,8,"1","1523.81","1600.0004999999999","1523.81",9,"2024-2025",12,387,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
388,18,"2024-04-04T00:00:00.000Z",262,10,"1","2318.64","2735.9952","2318.64",9,"2024-2025",12,388,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
389,17,"2024-04-04T00:00:00.000Z",203,9,"1","1979.84","2217.4208","1979.84",9,"2024-2025",12,389,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
390,17,"2024-04-04T00:00:00.000Z",202,9,"1","290.13","324.9456","290.13",9,"2024-2025",12,390,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
391,18,"2024-04-04T00:00:00.000Z",202,10,"1","4767.17","5625.2606","4767.17",9,"2024-2025",12,391,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
392,16,"2024-04-04T00:00:00.000Z",213,8,"1","800","840","800.00",9,"2024-2025",12,392,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
393,17,"2024-04-04T00:00:00.000Z",311,9,"1","1827.07","2046.3183999999999","1827.07",9,"2024-2025",12,393,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
394,18,"2024-04-04T00:00:00.000Z",311,10,"1","1558.21","1838.6878000000002","1558.21",9,"2024-2025",12,394,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
395,18,"2024-04-05T00:00:00.000Z",230,10,"1","833.9","984.002","833.90",9,"2024-2025",12,395,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
396,17,"2024-04-05T00:00:00.000Z",276,9,"1","338.04","378.6048","338.04",9,"2024-2025",12,396,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
397,18,"2024-04-05T00:00:00.000Z",276,10,"1","3656.29","4314.4222","3656.29",9,"2024-2025",12,397,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
398,17,"2024-04-05T00:00:00.000Z",284,9,"1","1567.48","1755.5776","1567.48",9,"2024-2025",12,398,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
399,17,"2024-04-05T00:00:00.000Z",283,9,"1","7234.5","8102.64","7234.50",9,"2024-2025",12,399,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
400,18,"2024-04-05T00:00:00.000Z",225,10,"1","387.46","457.20279999999997","387.46",9,"2024-2025",12,400,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
401,18,"2024-04-05T00:00:00.000Z",255,10,"1","1738.01","2050.8518","1738.01",9,"2024-2025",12,401,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
402,18,"2024-04-05T00:00:00.000Z",198,10,"1","825.65","974.2669999999999","825.65",9,"2024-2025",12,402,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
403,19,"2024-04-05T00:00:00.000Z",209,11,"1","3480","3480","3480.00",9,"2024-2025",12,403,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
404,16,"2024-04-05T00:00:00.000Z",209,8,"1","14523.81","15250.0005","14523.81",9,"2024-2025",12,404,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
405,17,"2024-04-05T00:00:00.000Z",228,9,"1","1467.04","1643.0848","1467.04",9,"2024-2025",12,405,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
406,17,"2024-04-05T00:00:00.000Z",270,9,"1","925.96","1037.0752","925.96",9,"2024-2025",12,406,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
407,18,"2024-04-05T00:00:00.000Z",270,10,"1","2144.95","2531.0409999999997","2144.95",9,"2024-2025",12,407,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
408,17,"2024-04-05T00:00:00.000Z",309,9,"1","3295.21","3690.6352","3295.21",9,"2024-2025",12,408,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
409,18,"2024-04-05T00:00:00.000Z",309,10,"1","312.31","368.5258","312.31",9,"2024-2025",12,409,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
410,17,"2024-04-05T00:00:00.000Z",211,9,"1","1298.14","1453.9168000000002","1298.14",9,"2024-2025",12,410,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
411,18,"2024-04-05T00:00:00.000Z",211,10,"1","652.38","769.8084","652.38",9,"2024-2025",12,411,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
412,17,"2024-04-05T00:00:00.000Z",209,9,"1","26042.59","29167.7008","26042.59",9,"2024-2025",12,412,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
413,18,"2024-04-05T00:00:00.000Z",209,10,"1","13928.93","16436.1374","13928.93",9,"2024-2025",12,413,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
414,18,"2024-04-05T00:00:00.000Z",202,10,"1","320.95","378.721","320.95",9,"2024-2025",12,414,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
415,16,"2024-04-05T00:00:00.000Z",225,8,"1","2690.48","2825.004","2690.48",9,"2024-2025",12,415,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
416,19,"2024-04-06T00:00:00.000Z",230,11,"1","8430","8430","8430.00",9,"2024-2025",12,416,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
417,18,"2024-04-06T00:00:00.000Z",230,10,"1","1549.09","1827.9261999999999","1549.09",9,"2024-2025",12,417,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
419,17,"2024-04-06T00:00:00.000Z",209,9,"1","21307.65","23864.568000000003","21307.65",9,"2024-2025",12,419,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
421,16,"2024-04-08T00:00:00.000Z",202,8,"1","476.19","499.9995","476.19",9,"2024-2025",12,421,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
422,18,"2024-04-08T00:00:00.000Z",273,10,"1","7159.88","8448.6584","7159.88",9,"2024-2025",12,422,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
423,18,"2024-04-08T00:00:00.000Z",257,10,"1","4428.03","5225.0754","4428.03",9,"2024-2025",12,423,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
424,16,"2024-04-08T00:00:00.000Z",312,8,"1","295.24","310.002","295.24",9,"2024-2025",12,424,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
425,18,"2024-04-08T00:00:00.000Z",312,10,"1","4189.24","4943.303199999999","4189.24",9,"2024-2025",12,425,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
426,17,"2024-04-08T00:00:00.000Z",196,9,"1","585.71","655.9952000000001","585.71",9,"2024-2025",12,426,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
427,18,"2024-04-08T00:00:00.000Z",196,10,"1","1579.8","1864.164","1579.80",9,"2024-2025",12,427,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
428,16,"2024-04-08T00:00:00.000Z",224,8,"1","952.38","999.999","952.38",9,"2024-2025",12,428,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
429,18,"2024-04-08T00:00:00.000Z",224,10,"1","1883.31","2222.3058","1883.31",9,"2024-2025",12,429,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
430,16,"2024-04-08T00:00:00.000Z",305,8,"1","1247.62","1310.001","1247.62",9,"2024-2025",12,430,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
431,18,"2024-04-08T00:00:00.000Z",259,10,"1","996.71","1176.1178","996.71",9,"2024-2025",12,431,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
432,18,"2024-04-08T00:00:00.000Z",208,10,"1","2094.05","2470.9790000000003","2094.05",9,"2024-2025",12,432,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
433,16,"2024-04-09T00:00:00.000Z",313,8,"1","476.19","499.9995","476.19",9,"2024-2025",12,433,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
434,18,"2024-04-09T00:00:00.000Z",313,10,"1","1040.3","1227.5539999999999","1040.30",9,"2024-2025",12,434,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
435,18,"2024-04-09T00:00:00.000Z",277,10,"1","1562.03","1843.1954","1562.03",9,"2024-2025",12,435,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
436,17,"2024-04-09T00:00:00.000Z",232,9,"1","14898.55","16686.376","14898.55",9,"2024-2025",12,436,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
437,18,"2024-04-09T00:00:00.000Z",314,10,"1","1984","2341.12","1984.00",9,"2024-2025",12,437,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
438,18,"2024-04-09T00:00:00.000Z",315,10,"1","3222.41","3802.4438","3222.41",9,"2024-2025",12,438,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
439,18,"2024-04-09T00:00:00.000Z",197,10,"1","3727.79","4398.7922","3727.79",9,"2024-2025",12,439,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
440,16,"2024-04-09T00:00:00.000Z",202,8,"1","190.48","200.004","190.48",9,"2024-2025",12,440,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
441,17,"2024-04-09T00:00:00.000Z",202,9,"1","2862.63","3206.1456","2862.63",9,"2024-2025",12,441,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
442,18,"2024-04-09T00:00:00.000Z",202,10,"1","992.56","1171.2208","992.56",9,"2024-2025",12,442,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
443,16,"2024-04-09T00:00:00.000Z",316,8,"1","1386.67","1456.0035","1386.67",9,"2024-2025",12,443,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
444,17,"2024-04-10T00:00:00.000Z",303,9,"1","6010.54","6731.8048","6010.54",9,"2024-2025",12,444,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
445,17,"2024-04-10T00:00:00.000Z",244,9,"1","2767.86","3100.0032","2767.86",9,"2024-2025",12,445,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
446,18,"2024-04-10T00:00:00.000Z",244,10,"1","8240.13","9723.3534","8240.13",9,"2024-2025",12,446,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
447,17,"2024-04-10T00:00:00.000Z",296,9,"1","2374.02","2658.9024","2374.02",9,"2024-2025",12,447,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
448,18,"2024-04-10T00:00:00.000Z",209,10,"1","25428.58","30005.724400000003","25428.58",9,"2024-2025",12,448,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
449,18,"2024-04-10T00:00:00.000Z",255,10,"1","608.36","717.8648000000001","608.36",9,"2024-2025",12,449,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
450,16,"2024-04-10T00:00:00.000Z",197,8,"1","2628.57","2759.9985","2628.57",9,"2024-2025",12,450,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
451,18,"2024-04-10T00:00:00.000Z",202,10,"1","1982.06","2338.8307999999997","1982.06",9,"2024-2025",12,451,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
452,16,"2024-04-10T00:00:00.000Z",230,8,"1","3753.33","3940.9964999999997","3753.33",9,"2024-2025",12,452,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
453,17,"2024-04-10T00:00:00.000Z",256,9,"1","944.2","1057.5040000000001","944.20",9,"2024-2025",12,453,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
